model,fs_method,k,accuracy,fmeasure,precision,recall,roc
rf,corr,7,0.9437820214252446,0.9436048633196268,0.9444235281040111,0.9437820214252446,0.9850890008439958
dt,corr,7,0.924468250271697,0.9245266776806581,0.9250949114358671,0.924468250271697,0.9208466561643766
lr,tree,7,0.9420276354603322,0.9415131109654489,0.9441379451626307,0.9420276354603322,0.98543229662211
nb,tree,7,0.9420276354603322,0.9420103022265561,0.9432014875755433,0.9420276354603322,0.9836520197845123
knn,tree,7,0.9402732494954199,0.9401320108661688,0.9412247874522854,0.9402732494954199,0.9773795876031383
rf,tree,7,0.9455519329296692,0.945444291067248,0.9459856526163246,0.9455519329296692,0.9846277709322255
dt,tree,7,0.9315013196708586,0.9314761695729497,0.9317835893975539,0.9315013196708586,0.9263664025496648
lr,var,7,0.934979040521658,0.9343768768673861,0.9371091278799994,0.934979040521658,0.9841851063313559
nb,var,7,0.9385188635305075,0.9385135823354223,0.9400046220462229,0.9385188635305075,0.9814062670597228
knn,var,7,0.9385188635305077,0.9383500445402333,0.9397509746658061,0.9385188635305077,0.9760565546595681
rf,var,7,0.9455364073901569,0.9453734019981812,0.9459139563739422,0.9455364073901569,0.9816492949947749
dt,var,7,0.924468250271697,0.9243457467285516,0.9258292695546677,0.924468250271697,0.9178346565179188
lr,lrs,7,0.9613569321533924,0.960940522768573,0.9628760273523346,0.9613569321533924,0.9920881013904269
nb,lrs,7,0.9437820214252446,0.9436672562353075,0.9446970919604677,0.9437820214252446,0.9880071124420944
knn,lrs,7,0.956078248719143,0.9558248053276129,0.9568851434383356,0.956078248719143,0.9826036104655496
rf,lrs,7,0.9560937742586555,0.9559519094697088,0.956925986740927,0.9560937742586555,0.9859632818443824
dt,lrs,7,0.9332401800962584,0.9332885773511075,0.9342461326766685,0.9332401800962584,0.9297002947920078
lr,rfe,7,0.9420276354603322,0.9415131109654489,0.9441379451626307,0.9420276354603322,0.9855651783223024
nb,rfe,7,0.9402732494954199,0.9402222395271191,0.9414748081115117,0.9402732494954199,0.9834548635482143
knn,rfe,7,0.9385188635305077,0.9383422056786277,0.9395616222628045,0.9385188635305077,0.977576126439949
rf,rfe,7,0.9437975469647568,0.9436840235516926,0.9441771358477784,0.9437975469647568,0.9853875297434911
dt,rfe,7,0.9244837758112094,0.9245485117184279,0.9252529204043809,0.9244837758112094,0.9197242888857694
lr,bor,7,0.9437820214252446,0.9430599780133209,0.9457138443701089,0.9437820214252446,0.9836369422391368
nb,bor,7,0.9420121099208197,0.9420667303459433,0.9424599666926745,0.9420121099208197,0.9818919329933087
knn,bor,7,0.9472131656575066,0.947071518248301,0.9478081246718695,0.9472131656575066,0.9790350414285888
rf,bor,7,0.9490451793199813,0.9487277733606676,0.9497609062611618,0.9490451793199813,0.9869657003173217
dt,bor,7,0.9226672876882471,0.922587783041606,0.9245721505335978,0.9226672876882471,0.9184428275076817
lr,lass,7,0.9578481602235678,0.9574314862330822,0.9592455044392632,0.9578481602235678,0.9913721562796244
