model,fs_method,k,accuracy,fmeasure,precision,recall,roc
dt,upcorr,3,0.41734463276836153,0.3555403273204208,0.42689927411376855,0.41734463276836153,0.3988921957671957
lr,ufrufs,3,0.737457627118644,0.7302688824874866,0.7459444235639829,0.737457627118644,0.7769097222222221
nb,ufrufs,3,0.7138418079096045,0.7034838953007444,0.7191662132005047,0.7138418079096045,0.7554646164021165
knn,ufrufs,3,0.6666101694915254,0.660754295988143,0.6721924360792739,0.6666101694915254,0.716807208994709
rf,ufrufs,3,0.6563276836158192,0.647210832061131,0.669348289244027,0.6563276836158192,0.691931216931217
dt,ufrufs,3,0.6195480225988701,0.6131899635355353,0.621301573750646,0.6195480225988701,0.6123346560846562
lr,corr,4,0.8148022598870057,0.8126272712742526,0.8227765237959881,0.8148022598870057,0.8937913359788361
nb,corr,4,0.8215819209039548,0.8204503629881896,0.8265297470214976,0.8215819209039548,0.8813988095238094
knn,corr,4,0.7814124293785311,0.777859750195104,0.7891548276897462,0.7814124293785311,0.8325272817460316
rf,corr,4,0.7445197740112994,0.7424134303361027,0.7478108121000808,0.7445197740112994,0.8331390542328043
dt,corr,4,0.7176271186440678,0.7142858230940885,0.7220880400506644,0.7176271186440678,0.7047660383597883
lr,tree,4,0.798361581920904,0.779009842391123,0.842716148644015,0.798361581920904,0.8988425925925926
nb,tree,4,0.778135593220339,0.749160342188,0.8306662977176437,0.778135593220339,0.8932291666666667
knn,tree,4,0.7002824858757062,0.6404543115165588,0.6976768033296218,0.7002824858757062,0.8236524470899471
rf,tree,4,0.7273446327683615,0.6884511638625475,0.7947822257248273,0.7273446327683615,0.8018105158730158
dt,tree,4,0.6801129943502826,0.6356050297489596,0.7246959180846264,0.6801129943502826,0.6850405092592592
lr,var,4,0.7983050847457627,0.7791527255075306,0.8396321989344215,0.7983050847457627,0.8979786706349208
nb,var,4,0.7748587570621469,0.7462323677919798,0.8206353425906224,0.7748587570621469,0.8916873346560846
