model,fs_method,k,accuracy,fmeasure,precision,recall,roc
nb,chi,17,0.7128205128205127,0.7303511153376985,0.8233436999543319,0.7128205128205127,0.8530012771392081
knn,chi,17,0.7897435897435898,0.7700791814385081,0.771767600799859,0.7897435897435898,0.7895402298850575
rf,chi,17,0.7846153846153847,0.7486313203932619,0.7425112707805016,0.7846153846153847,0.8198850574712644
dt,chi,17,0.764102564102564,0.732242780467496,0.7187416870419352,0.764102564102564,0.625632183908046
lr,rfc,17,0.8205128205128205,0.786303692504533,0.8006760893246462,0.8205128205128205,0.8646487867177524
nb,rfc,17,0.7230769230769231,0.7370457761755816,0.8162307499264021,0.7230769230769231,0.8196424010217115
knn,rfc,17,0.7641025641025642,0.7498995950297782,0.7790900682432941,0.7641025641025642,0.77727969348659
rf,rfc,17,0.7948717948717949,0.7790399356104485,0.7967912087912088,0.7948717948717949,0.8719923371647509
dt,rfc,17,0.7384615384615385,0.73461850570016,0.8323216027590086,0.7384615384615385,0.7195785440613027
lr,corr,18,0.8307692307692307,0.7944934945702209,0.8016553413838482,0.8307692307692307,0.841404853128991
nb,corr,18,0.7076923076923076,0.7249093817438662,0.8234197337820526,0.7076923076923076,0.8503703703703704
knn,corr,18,0.7846153846153846,0.7576691538935356,0.7398818631510939,0.7846153846153846,0.8191315453384419
rf,corr,18,0.7948717948717949,0.7608817192527599,0.7475571381302905,0.7948717948717949,0.8189910600255427
dt,corr,18,0.7692307692307693,0.7580468939010143,0.7602474685808019,0.7692307692307693,0.6817241379310345
lr,tree,18,0.8358974358974358,0.799212123998259,0.8138084195776504,0.8358974358974358,0.8514942528735633
nb,tree,18,0.7230769230769231,0.7371202296390833,0.8091835487615539,0.7230769230769231,0.8470753512132824
knn,tree,18,0.7333333333333333,0.7139749055080363,0.7096481214863568,0.7333333333333333,0.6869604086845466
rf,tree,18,0.8153846153846154,0.7941410820474842,0.8081264414597747,0.8153846153846154,0.8642656449553001
dt,tree,18,0.6717948717948717,0.6430410976010127,0.8376832337616651,0.6717948717948717,0.6841379310344828
lr,var,18,0.841025641025641,0.8104293820109516,0.8680006061585009,0.841025641025641,0.8508045977011495
nb,var,18,0.717948717948718,0.7330743090462198,0.8135500972457494,0.717948717948718,0.831851851851852
knn,var,18,0.7230769230769231,0.7060180605836723,0.7039751206520657,0.7230769230769231,0.6865644955300128
rf,var,18,0.8205128205128205,0.8032845167962224,0.8196003845325113,0.8205128205128205,0.8533205619412516
dt,var,18,0.8102564102564103,0.7999470269127112,0.8654634540150037,0.8102564102564103,0.759808429118774
lr,lrs,18,0.8358974358974358,0.806328239661573,0.8465126225126225,0.8358974358974358,0.8647509578544061
nb,lrs,18,0.7128205128205127,0.7288239773345879,0.818999326379189,0.7128205128205127,0.8356832694763728
knn,lrs,18,0.7384615384615384,0.722619677592186,0.7283790283790282,0.7384615384615384,0.6890166028097063
rf,lrs,18,0.8,0.780930674676494,0.7935535371281978,0.8,0.8528863346104727
dt,lrs,18,0.7692307692307692,0.7633934915585475,0.8465211527445117,0.7692307692307692,0.7462452107279693
lr,rfe,18,0.8307692307692307,0.7966660309341677,0.8128049246470299,0.8307692307692307,0.8430651340996169
nb,rfe,18,0.7230769230769231,0.7371202296390833,0.8091835487615539,0.7230769230769231,0.8278927203065134
knn,rfe,18,0.7384615384615385,0.7188941309957656,0.7128302387576582,0.7384615384615385,0.6951085568326947
rf,rfe,18,0.8102564102564103,0.7939048646448311,0.8041806308322146,0.8102564102564103,0.8472669220945083
dt,rfe,18,0.7076923076923076,0.6948614105674324,0.8460263193596527,0.7076923076923076,0.7605747126436782
lr,bor,18,0.8205128205128205,0.786303692504533,0.8006760893246462,0.8205128205128205,0.8625287356321838
nb,bor,18,0.7128205128205127,0.7275361898476819,0.8139230576187098,0.7128205128205127,0.8203320561941251
knn,bor,18,0.7641025641025642,0.7498995950297782,0.7790900682432941,0.7641025641025642,0.7759003831417626
rf,bor,18,0.8102564102564103,0.7905404673673904,0.795297232577435,0.8102564102564103,0.81941251596424
dt,bor,18,0.7076923076923076,0.7135971982880761,0.8023495794329125,0.7076923076923076,0.6884674329501916
lr,lass,18,0.8307692307692307,0.7940867857911599,0.8066423634115942,0.8307692307692307,0.8675095785440613
nb,lass,18,0.6923076923076923,0.7076291182468661,0.8241761109024536,0.6923076923076923,0.8258109833971903
knn,lass,18,0.7128205128205128,0.701615471745655,0.7115478883861236,0.7128205128205128,0.6970370370370371
rf,lass,18,0.8,0.7850307661421769,0.8013512100435177,0.8,0.8191187739463601
dt,lass,18,0.7128205128205128,0.7157364487058449,0.7581240643414556,0.7128205128205128,0.6575478927203064
lr,muin,18,0.8051282051282052,0.7747820442740616,0.7966446716446717,0.8051282051282052,0.8544572158365262
nb,muin,18,0.7025641025641025,0.7179573361893197,0.816282742598532,0.7025641025641025,0.8105619412515965
knn,muin,18,0.723076923076923,0.71412937134695,0.7306240056240056,0.723076923076923,0.7524521072796936
rf,muin,18,0.8102564102564103,0.7921784573201577,0.8074887813711342,0.8102564102564103,0.8369731800766284
dt,muin,18,0.7487179487179487,0.752840736299749,0.83439047378568,0.7487179487179487,0.7340229885057472
lr,chi,18,0.8307692307692307,0.7944934945702209,0.8016553413838482,0.8307692307692307,0.841404853128991
nb,chi,18,0.7076923076923076,0.7249093817438662,0.8234197337820526,0.7076923076923076,0.8592592592592592
knn,chi,18,0.7897435897435897,0.7633654616742835,0.7474634482326791,0.7897435897435897,0.8183908045977011
rf,chi,18,0.7794871794871796,0.7468274716136066,0.7391763214161404,0.7794871794871796,0.8283908045977011
dt,chi,18,0.7333333333333334,0.7195612604818101,0.7179832987525294,0.7333333333333334,0.6436015325670498
lr,rfc,18,0.8205128205128205,0.786303692504533,0.8006760893246462,0.8205128205128205,0.8479948914431672
nb,rfc,18,0.7179487179487178,0.7323269655744181,0.8150161750276167,0.7179487179487178,0.8316347381864624
knn,rfc,18,0.7487179487179488,0.734424674040663,0.7357061457061457,0.7487179487179488,0.6949425287356322
rf,rfc,18,0.8102564102564103,0.7954543349463523,0.8056773763636509,0.8102564102564103,0.8476117496807152
dt,rfc,18,0.7538461538461538,0.754757941592882,0.8714076996128277,0.7538461538461538,0.7763601532567049
lr,corr,19,0.8307692307692307,0.7944934945702209,0.8016553413838482,0.8307692307692307,0.8420945083014049
nb,corr,19,0.7076923076923076,0.725560339610962,0.8222505825454249,0.7076923076923076,0.8524904214559387
knn,corr,19,0.7846153846153846,0.7576691538935356,0.7398818631510939,0.7846153846153846,0.8105619412515963
rf,corr,19,0.7846153846153847,0.7486313203932619,0.7425112707805016,0.7846153846153847,0.8103065134099616
dt,corr,19,0.7692307692307693,0.7603548840891662,0.7641316375931761,0.7692307692307693,0.6816091954022989
lr,tree,19,0.8358974358974358,0.8070963965884139,0.8414076164076164,0.8358974358974358,0.8493742017879949
nb,tree,19,0.717948717948718,0.7340387214595359,0.8119066789356644,0.717948717948718,0.8347637292464878
knn,tree,19,0.7230769230769231,0.7060180605836723,0.7039751206520657,0.7230769230769231,0.6806002554278416
