model,fs_method,k,accuracy,fmeasure,precision,recall,roc
lr,bor,2,0.8200000000000001,0.8154053657614029,0.836029341029341,0.8200000000000001,0.9216666666666666
nb,bor,2,0.7933333333333332,0.7902218850233387,0.8078998778998778,0.7933333333333332,0.9209999999999999
knn,bor,2,0.7666666666666667,0.761924470886646,0.7815851740851741,0.7666666666666667,0.89
rf,bor,2,0.72,0.7133776174319989,0.7324835349835349,0.72,0.8843333333333334
dt,bor,2,0.7133333333333332,0.7108435087045936,0.7222590372590372,0.7133333333333332,0.812
lr,lass,2,0.9600000000000002,0.9597984861142755,0.9632996632996633,0.9600000000000002,0.9976666666666667
nb,lass,2,0.96,0.9598319029897977,0.9634343434343433,0.96,0.999
knn,lass,2,0.9666666666666668,0.9663805979595452,0.9717171717171718,0.9666666666666668,0.9943333333333333
rf,lass,2,0.9666666666666668,0.9664818612187034,0.9707070707070706,0.9666666666666668,0.991
dt,lass,2,0.9533333333333334,0.9532497911445279,0.9550168350168351,0.9533333333333334,0.9696666666666667
lr,muin,2,0.9600000000000002,0.9597984861142755,0.9632996632996633,0.9600000000000002,0.9976666666666667
nb,muin,2,0.96,0.9598319029897977,0.9634343434343433,0.96,0.999
knn,muin,2,0.9666666666666668,0.9663805979595452,0.9717171717171718,0.9666666666666668,0.9943333333333333
rf,muin,2,0.9666666666666668,0.9664818612187034,0.9707070707070706,0.9666666666666668,0.992
dt,muin,2,0.9533333333333334,0.9532497911445279,0.9550168350168351,0.9533333333333334,0.9696666666666667
lr,chi,2,0.9600000000000002,0.9597984861142755,0.9632996632996633,0.9600000000000002,0.9976666666666667
nb,chi,2,0.96,0.9598319029897977,0.9634343434343433,0.96,0.999
knn,chi,2,0.9666666666666668,0.9663805979595452,0.9717171717171718,0.9666666666666668,0.9943333333333333
rf,chi,2,0.9666666666666668,0.9664818612187034,0.9707070707070706,0.9666666666666668,0.992
dt,chi,2,0.9466666666666667,0.9465329991645781,0.9488215488215488,0.9466666666666667,0.9643333333333335
lr,rfc,2,0.9600000000000002,0.9597984861142755,0.9632996632996633,0.9600000000000002,0.9976666666666667
nb,rfc,2,0.96,0.9598319029897977,0.9634343434343433,0.96,0.999
knn,rfc,2,0.9666666666666668,0.9663805979595452,0.9717171717171718,0.9666666666666668,0.9943333333333333
rf,rfc,2,0.9666666666666668,0.9664818612187034,0.9707070707070706,0.9666666666666668,0.992
dt,rfc,2,0.9533333333333334,0.9532497911445279,0.9550168350168351,0.9533333333333334,0.9696666666666667
lr,corr,3,0.9400000000000001,0.9394445710235184,0.9467171717171718,0.9400000000000001,0.9906666666666666
nb,corr,3,0.96,0.9598319029897977,0.9634343434343435,0.96,0.9953333333333333
knn,corr,3,0.96,0.9598997493734336,0.9622895622895623,0.96,0.9966666666666665
rf,corr,3,0.96,0.9598319029897977,0.9634343434343433,0.96,0.9896666666666668
dt,corr,3,0.9600000000000002,0.9598997493734336,0.9622895622895623,0.9600000000000002,0.97
lr,tree,3,0.9400000000000001,0.9394445710235184,0.9467171717171718,0.9400000000000001,0.9906666666666666
nb,tree,3,0.96,0.9598319029897977,0.9634343434343435,0.96,0.9953333333333333
knn,tree,3,0.96,0.9598997493734336,0.9622895622895623,0.96,0.9966666666666665
rf,tree,3,0.96,0.9598319029897977,0.9634343434343433,0.96,0.9915
