model,fs_method,k,accuracy,fmeasure,precision,recall,roc
svc,ulap,6,0.8065593215482909,0.7933349290245264,0.7935691085473875,0.8065593215482909,0.8683246322518583
ri,ulap,6,0.8036879351345156,0.7911880912236333,0.7900520904555924,0.8036879351345156,0.8699725588782122
xgb,ulap,6,0.7996189439303212,0.7914608544881478,0.7879223910294697,0.7996189439303212,0.8644397021227395
lr,uilap,6,0.7991399020141535,0.7866110979527201,0.7868288356957939,0.7991399020141535,0.864037643733212
nb,uilap,6,0.7720883591668338,0.764520111406368,0.7750921886102866,0.7720883591668338,0.8253133983632186
knn,uilap,6,0.7953084262097814,0.7840557311744396,0.7776470605862098,0.7953084262097814,0.8264260232863929
rf,uilap,6,0.8108701257771539,0.7989894958494053,0.7929875206668651,0.8108701257771539,0.864193952183312
dt,uilap,6,0.7378494685270607,0.7385626371549461,0.7414276931441723,0.7378494685270607,0.7275959756123886
gb,uilap,6,0.8158940492221299,0.8056066730003218,0.8039326985364654,0.8158940492221299,0.8804678635663986
ab,uilap,6,0.7574684124573821,0.7146910729146276,0.7112384767032905,0.7574684124573821,0.5641881730307914
svc,uilap,6,0.8065593215482909,0.7933349290245264,0.7935691085473875,0.8065593215482909,0.867896053370289
ri,uilap,6,0.8036879351345156,0.7911880912236333,0.7900520904555924,0.8036879351345156,0.8699725588782122
xgb,uilap,6,0.7991413345557689,0.7908576606804164,0.7872593341449651,0.7991413345557689,0.8654834717872462
lr,ucos,6,0.7991399020141535,0.7866110979527201,0.7868288356957939,0.7991399020141535,0.864037643733212
nb,ucos,6,0.7720883591668338,0.764520111406368,0.7750921886102866,0.7720883591668338,0.8253133983632186
knn,ucos,6,0.7953084262097814,0.7840557311744396,0.7776470605862098,0.7953084262097814,0.8264260232863929
rf,ucos,6,0.8137443772741598,0.8021021561865694,0.7963799661550878,0.8137443772741598,0.8659827222920482
dt,ucos,6,0.7407228604990974,0.7420528257746593,0.7457422895808572,0.7407228604990974,0.7317556325856583
gb,ucos,6,0.8178079248202161,0.8072751182518342,0.805466206728541,0.8178079248202161,0.8807787909392364
ab,ucos,6,0.7574684124573821,0.7146910729146276,0.7112384767032905,0.7574684124573821,0.5641881730307914
svc,ucos,6,0.8065593215482909,0.7933349290245264,0.7935691085473875,0.8065593215482909,0.8662357246483362
ri,ucos,6,0.8036879351345156,0.7911880912236333,0.7900520904555924,0.8036879351345156,0.8699725588782122
xgb,ucos,6,0.8075202704638571,0.7991068810494966,0.7969823705678917,0.8075202704638571,0.8663944625525334
lr,upcorr,6,0.8012947311119388,0.7888682274073473,0.789090389604236,0.8012947311119388,0.8632164473077258
nb,upcorr,6,0.77113228089276,0.7638235502099607,0.7743913488275721,0.77113228089276,0.8281279991808452
knn,upcorr,6,0.7919600034380998,0.7808317234709409,0.7766148099877033,0.7919600034380998,0.8299951471612138
rf,upcorr,6,0.8091937655788902,0.7971123343713241,0.7916096125779764,0.8091937655788902,0.8675086821703649
dt,upcorr,6,0.7407222874824514,0.7413087990434387,0.7439424070818846,0.7407222874824514,0.7297940162397835
gb,upcorr,6,0.8146958714150646,0.8042527388260814,0.8054506747258511,0.8146958714150646,0.8813456954753299
